customerID,tenure,Contract,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
0455-ENTCR,66,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
8944-AILEF,15,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5542-NKVRU,42,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7126-RBHSD,17,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,No,No,No
5370-IIVVL,37,One year,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes
6789-HJBWG,12,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No
3927-NLNRY,53,One year,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes
9087-EYCPR,60,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6791-YBNAK,18,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
6358-LYNGM,1,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
6077-BDPXA,3,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
0013-MHZWF,9,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,Yes
5494-HECPR,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
8268-YDIXR,56,One year,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,No
9824-BEMCV,17,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
1373-ORVIZ,11,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,No,Yes
4291-SHSBH,7,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
6980-IMXXE,69,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9866-QEVEE,19,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,Yes
9897-KXHCM,3,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
0040-HALCW,54,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0784-GTUUK,62,One year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7979-CORPM,24,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,No
2294-DMMUS,62,Month-to-month,DSL,Yes,Yes,No,No,No,No,Yes,Yes
0872-JCPIB,17,Month-to-month,DSL,Yes,Yes,Yes,No,No,No,No,Yes
3055-MJDSB,9,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
9091-WTUUY,64,Two year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No
1618-CFHME,2,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
3165-HDOEW,1,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
6581-NQCBA,16,Month-to-month,DSL,No,No phone service,No,No,No,Yes,Yes,Yes
7115-IRDHS,72,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8496-DMZUK,30,One year,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,No
2040-VZIKE,49,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes
9068-VPWQQ,61,Two year,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes
0178-SZBHO,47,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,No
0384-RVBPI,20,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,Yes
1689-MRZQR,34,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
1299-AURJA,70,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4525-VZCZG,54,One year,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes
1543-LLLFT,61,One year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No
5835-BEQEU,3,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
2788-CJQAQ,13,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5565-FILXA,16,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
0319-QZTCO,3,Month-to-month,DSL,Yes,No,No,Yes,No,No,Yes,No
2120-SMPEX,25,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0096-FCPUF,30,Month-to-month,DSL,Yes,Yes,Yes,No,No,No,No,Yes
0668-OGMHD,21,Month-to-month,DSL,No,No phone service,Yes,No,No,No,No,No
5552-ZNFSJ,1,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
2223-KAGMX,15,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6507-ZJSUR,23,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,Yes
9408-HRXRK,45,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes
5593-SUAOO,24,One year,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,No
7321-PKUYW,11,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,No
2833-SLKDQ,1,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
6766-HFKLA,56,Two year,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes
7595-EUIVN,1,Month-to-month,Fiber optic,Yes,No,No,Yes,No,No,No,No
7617-EYGLW,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2026-TGDHM,7,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
9220-ZNKJI,55,Two year,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,No
4030-VPZBD,2,Month-to-month,DSL,No,No phone service,No,No,No,Yes,No,No
2226-ICFDO,72,Two year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
0723-VSOBE,45,One year,DSL,No,No phone service,No,No,No,No,No,Yes
5529-GIBVH,47,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4187-CINZD,46,One year,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes
9992-UJOEL,2,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No
4741-WWJQZ,2,Month-to-month,Fiber optic,Yes,No,Yes,No,No,Yes,No,No
6625-UTXEW,12,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No
6818-WOBHJ,68,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes
6244-BESBM,69,Two year,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes
1004-NOZNR,56,One year,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes
1251-STYSZ,4,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,No,No,No
2612-PHGOX,64,Two year,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No
2408-TZMJL,59,One year,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
8480-PPONV,62,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8780-IHCRN,63,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4598-ZADCK,53,One year,DSL,No,No phone service,Yes,Yes,Yes,Yes,Yes,No
1257-SXUXQ,5,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9681-KYGYB,49,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,No
7182-OVLBJ,62,Two year,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes
5095-ETBRJ,55,Two year,DSL,Yes,No,Yes,Yes,No,Yes,No,No
7005-CYUIL,71,Two year,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No
4821-WQOYN,72,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4730-AWNAU,36,One year,DSL,No,No phone service,Yes,No,Yes,Yes,Yes,Yes
3452-FLHYD,25,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2388-LAESQ,72,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9531-NSBMR,36,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6260-ONULR,1,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,Yes
4389-UEFCZ,72,Two year,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes
8711-LOBKY,59,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9134-CEQMF,7,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,Yes
8985-OOPOS,1,One year,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes
8800-ZKRFW,30,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2616-FLVQC,64,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9968-FFVVH,63,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No
3108-PCCGG,72,Two year,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
7993-PYKOF,8,Month-to-month,Fiber optic,Yes,No,Yes,No,No,No,No,No
8390-FESFV,62,Two year,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
3022-BEXHZ,67,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
5027-XWQHA,6,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
6248-TKCQV,70,Two year,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes
6729-GDNGC,20,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
6198-ZFIOJ,5,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
5989-OMNJE,24,One year,DSL,No,No phone service,Yes,Yes,Yes,No,Yes,Yes
4566-QVRRW,11,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
1291-CUOCY,72,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
9795-SHUHB,66,Two year,DSL,Yes,No,Yes,Yes,No,Yes,No,No
3230-IUALN,45,Two year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes
0042-RLHYP,69,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8519-IMDHU,15,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,Yes
4945-RVMTE,28,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,No
0201-OAMXR,70,One year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1866-NXPSP,36,One year,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Yes
3372-KWFBM,16,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,No
7831-QGOXH,18,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,No
6393-WRYZE,34,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
3941-XTSKM,42,One year,DSL,No,No phone service,No,Yes,Yes,No,No,Yes
1661-CZBAU,48,One year,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes
6599-RCLCJ,47,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
9831-BPFRI,39,One year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,No
5158-RIVOP,11,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9788-YTFGE,7,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9277-JOOMO,3,Month-to-month,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1907-YLNYW,8,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,Yes
1725-MIMXW,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8947-YRTDV,32,One year,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,Yes
3161-ONRWK,60,One year,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No
0114-RSRRW,10,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4565-NLZBV,71,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0031-PVLZI,4,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7206-GZCDC,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
6682-VCIXC,43,One year,DSL,No,No phone service,Yes,Yes,No,Yes,Yes,No
4791-QRGMF,59,One year,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
6475-VHUIZ,23,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,No
3910-MRQOY,72,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0661-WCQNQ,22,One year,DSL,Yes,No,Yes,No,No,Yes,No,No
7537-RBWEA,1,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
4656-CAURT,69,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0121-SNYRK,50,One year,DSL,No,No phone service,Yes,No,No,Yes,No,No
1768-ZAIFU,1,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
4671-LXRDQ,2,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
3733-LSYCE,15,Month-to-month,Fiber optic,Yes,No,No,Yes,No,No,No,No
6265-FRMTQ,31,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1934-SJVJK,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3838-OZURD,66,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1371-DWPAZ,0,Two year,DSL,No,No phone service,Yes,Yes,Yes,Yes,Yes,No
9269-CQOOL,3,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,No
2017-CCBLH,8,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7690-KPNCU,64,One year,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes
0536-BGFMZ,28,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2293-IJWPS,57,One year,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
2845-HSJCY,14,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,No,Yes
5469-NUJUR,19,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1184-PJVDB,10,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
2625-TRCZQ,51,Month-to-month,DSL,No,No phone service,No,Yes,No,No,Yes,Yes
4102-HLENU,67,Two year,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No
7266-GSSJX,11,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7722-VJRQD,72,Two year,DSL,No,No phone service,Yes,No,Yes,Yes,Yes,Yes
7073-QETQY,66,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9415-DPEWS,18,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,No
5624-RYAMH,9,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0196-JTUQI,9,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
7130-YXBRO,48,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
9272-LSVYH,10,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
7943-RQCHR,9,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
3793-MMFUH,13,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
3249-ZPQRG,4,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,No,No
2568-BRGYX,4,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
3084-DOWLE,72,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1084-MNSMJ,51,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
7721-JXEAW,59,Month-to-month,DSL,No,No phone service,No,Yes,No,No,No,Yes
7249-WBIYX,10,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,No
4238-HFHSN,61,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,No,No
6250-CGGUN,54,One year,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,No
5478-JJVZK,33,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,No,No,No
7596-IIWYC,27,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6567-HOOPW,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
9793-WECQC,23,Month-to-month,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes
4291-HPAXL,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8999-YPYBV,45,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
1839-FBNFR,39,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3164-AALRN,5,One year,DSL,Yes,No,No,No,Yes,No,Yes,Yes
3071-MVJCD,72,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
1697-BCSHV,58,Month-to-month,DSL,Yes,Yes,No,Yes,No,No,Yes,No
0562-KBDVM,70,Two year,DSL,No,No phone service,Yes,Yes,Yes,Yes,No,No
1131-SUEKT,61,One year,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Yes
3717-OEAUQ,2,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
4538-WNTMJ,46,One year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3334-CTHOL,1,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No
4704-ERYFC,22,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
9432-RUVSL,48,Two year,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes
8060-HIWJJ,64,Two year,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
7684-XSZIY,72,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9089-UOWJG,12,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,No
8621-MNIHH,34,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,Yes
8039-ACLPL,72,Two year,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes
9885-AIBVB,29,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,No
1934-MKPXS,33,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2592-YKDIF,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2272-JKMSI,62,One year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
0471-LVHGK,41,One year,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes
9518-RWHZL,64,One year,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
8714-CTZJW,4,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,Yes
3569-EDBPQ,24,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,No
3131-NWVFJ,14,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7521-YXVZY,3,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5419-CONWX,4,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Yes
6240-EURKS,18,Month-to-month,DSL,No,No phone service,No,No,No,No,No,Yes
2373-NTKOD,8,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,Yes
1970-KKFWL,35,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6960-HVYXR,1,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
9337-SRRNI,66,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0895-UADGO,8,Two year,DSL,No,No phone service,Yes,No,No,Yes,No,Yes
5678-VFNEQ,71,One year,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes
5977-CKHON,43,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,No,Yes
7024-OHCCK,2,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
2692-BUCFV,29,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Yes
7861-UVUFT,15,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,Yes,No
1830-GGFNM,65,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5302-BDJNT,35,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,No
5223-UZAVK,64,One year,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes
4859-ZSRDZ,58,Two year,DSL,No,No phone service,No,No,Yes,Yes,Yes,Yes
5651-WYIPH,18,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No
9350-VLHMB,67,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes
3498-LZGQZ,63,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8785-CJSHH,60,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
5357-TZHPP,9,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,Yes
3870-SPZSI,70,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
0680-DFNNY,15,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
7560-QRBXH,48,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7077-XJMET,12,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes
8752-GHJFU,71,One year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No
6896-SRVYQ,44,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,No
7767-UXAGJ,1,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No
4652-ODEVH,45,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6510-UPNKS,23,One year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6718-BDGHG,43,One year,DSL,Yes,Yes,No,No,No,Yes,Yes,No
9046-DQMTP,35,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6439-LAJXL,9,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No
1571-SAVHK,12,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes
9052-VKDUW,65,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
9546-CQJSU,2,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No
1666-JZPZT,27,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No
5777-KJIRB,40,One year,DSL,Yes,No,No,No,Yes,No,No,No
0506-LVNGN,5,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,No
7677-SJJJK,8,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2480-EJWYP,58,One year,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
